Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Last Name,Segment,City Type,Region,State,Postal Code,Category,Sub-Category,Sales,Quantity,Discount,Profit
ORD-002102,04-10-2022,05-10-2022,Standard Class,CUST-00195,Aditya,Gupta,Consumer,Tier 1,North,Punjab,114573.0,Grocery,Staples,423.96,1.0,0.2,29.36
ORD-002103,10-09-2023,12-09-2023,Second Class,CUST-00155,Ishaan,Mukherjee,SMB,Tier 2,West,Madhya Pradesh,857060.0,Clothing,Menswear,7879.24,5.0,0.05,647.64
ORD-002104,24-08-2019,25-08-2019,First Class,CUST-00017,Diya,Patel,Corporate,Tier 1,East,West Bengal,230968.0,Furniture,Furnishings,56213.4,5.0,0.0,12790.81
ORD-002105,2020/05/31,02-06-2020,Standard Class,CUST-00122,Aarav,Mukherjee,Corporate,Tier 1,West,Madhya Pradesh,631007.0,Electronics,Laptops,28944.07,3.0,0.5,3116.74
ORD-002106,13-02-2019,18-02-2019,Same Day,CUST-00006,Diya,Mukherjee,SMB,Tier 2,South,Kerala,596320.0,Electronics,Cameras,21424.28,2.0,0.0,6415.3
ORD-002107,23-12-2022,27-12-2022,First Class,CUST-00471,Ishaan,Patel,Consumer,Village,South,Karnataka,124250.0,Electronics,Mobiles,37206.91,3.0,0.3,5431.53
ORD-002108,15-11-2019,20-11-2019,Second Class,CUST-00506,Meera,Sharma,Consumer,Tier 2,East,Jharkhand,550669.0,Grocery,Staples,1887.3,5.0,0.3,119.15
ORD-002109,09-06-2020,12-06-2020,Same Day,CUST-00203,Diya,Chatterjee,Corporate,Village,South,Andhra Pradesh,673451.0,Electronics,Mobiles,37903.53,2.0,0.5,2937.01
ORD-002110,29-05-2020,02-06-2020,First Class,CUST-00455,Arjun,Iyer,Consumer,Village,North,Uttar Pradesh,138755.0,Electronics,Accessories,78001.71,5.0,0.05,14258.64
ORD-002111,10-02-2020,15-02-2020,Second Class,CUST-00388,Reyansh,Sharma,Consumer,Tier 2,West,Goa,176444.0,Electronics,Accessories,77243.53,5.0,0.05,3050.74
ORD-002112,06-08-2023,12-08-2023,Second Class,CUST-00417,Rohan,Reddy,Corporate,Tier 1,South,Kerala,442940.0,Electronics,Accessories,28680.86,4.0,0.2,1321.81
ORD-002113,18-10-2022,22-10-2022,First Class,CUST-00566,Rohan,Singh,SMB,Village,North,Punjab,822789.0,Grocery,Household,1324.91,4.0,0.0,109.76
ORD-002114,16-06-2022,18-06-2022,Second Class,CUST-00300,Reyansh,Iyer,SMB,Tier 1,West,Madhya Pradesh,871256.0,Furniture,Chairs,10135.64,2.0,0.0,1577.68
ORD-002115,13-07-2023,17-07-2023,First Class,CUST-00054,Myra,Patel,Corporate,Tier 2,West,Maharashtra,388654.0,Grocery,Household,1249.2,3.0,0.3,222.05
ORD-002116,03-04-2023,09-04-2023,Second Class,CUST-00030,Kavya,Patel,Consumer,Tier 2,West,Madhya Pradesh,149176.0,Furniture,Chairs,28952.88,3.0,0.0,5721.58
ORD-002117,08-03-2023,15-03-2023,First Class,CUST-00261,Reyansh,Chatterjee,Consumer,Village,West,Madhya Pradesh,483664.0,Furniture,Storage,4788.5,1.0,0.05,712.48
ORD-002118,22-02-2020,27-02-2020,Second Class,CUST-00042,Kavya,Das,Corporate,Tier 1,West,Gujarat,141642.0,Furniture,Storage,17413.51,3.0,0.5,856.53
ORD-002119,11-02-2022,12-02-2022,Standard Class,CUST-00517,Priya,Verma,SMB,Tier 1,South,Karnataka,714520.0,Furniture,Storage,36683.48,5.0,0.05,5102.36
ORD-002120,19-10-2020,23-10-2020,First Class,CUST-00600,Reyansh,Das,Corporate,Tier 1,East,West Bengal,650387.0,Electronics,Accessories,9597.0,1.0,0.2,808.49
ORD-002121,15-02-2020,21-02-2020,Standard Class,CUST-00142,Isha,Reddy,SMB,Tier 1,South,Telangana,821257.0,Furniture,Storage,7591.24,3.0,0.0,772.61
ORD-002122,27-03-2023,03-04-2023,Second Class,CUST-00145,Aadhya,Singh,Consumer,Tier 2,West,Maharashtra,567718.0,Furniture,Furnishings,13159.58,2.0,0.2,2313.45
ORD-002123,09-09-2020,11-09-2020,Same Day,CUST-00442,Krishna,Reddy,Corporate,Tier 1,South,Tamil Nadu,508757.0,Clothing,Footwear,5910.24,4.0,0.2,822.62
ORD-002124,13-10-2020,14-10-2020,Standard Class,CUST-00479,Priya,Verma,Consumer,Tier 2,West,Maharashtra,778446.0,Electronics,Laptops,61517.41,4.0,0.15,5300.39
ORD-002125,18-01-2021,19-01-2021,Same Day,CUST-00579,Rohan,Reddy,Corporate,Tier 2,South,Tamil Nadu,592219.0,Clothing,Menswear,8024.35,5.0,0.2,1312.94
ORD-002126,07-02-2021,11-02-2021,Second Class,CUST-00283,Diya,Sharma,SMB,Tier 2,South,Karnataka,501726.0,Electronics,Mobiles,57681.58,5.0,0.2,11675.9
ORD-002127,14-10-2019,19-10-2019,First Class,CUST-00007,Aadhya,Gupta,Consumer,Tier 2,West,Gujarat,560422.0,Clothing,Footwear,3693.63,4.0,0.0,618.6
ORD-002128,07-11-2019,13-11-2019,Second Class,CUST-00317,Priya,Verma,Consumer,Tier 1,South,Telangana,342651.0,Electronics,Laptops,47700.15,5.0,0.3,6294.81
ORD-002129,26-02-2020,03-03-2020,First Class,CUST-00035,Reyansh,Rao,Consumer,Tier 1,East,West Bengal,233192.0,Grocery,Snacks,928.04,4.0,0.5,106.49
ORD-002130,29-05-2019,04-06-2019,First Class,CUST-00364,Rohan,Bose,Corporate,Tier 2,West,Gujarat,272976.0,Electronics,Accessories,74352.49,5.0,0.3,8889.55
ORD-002131,06-06-2022,10-06-2022,Same Day,CUST-00177,Meera,Chatterjee,Corporate,Tier 1,South,Karnataka,360143.0,Grocery,Beverages,1392.31,3.0,0.2,208.65
ORD-002132,05-04-2020,11-04-2020,Same Day,CUST-00249,Ananya,Verma,Consumer,Tier 1,North,Haryana,810971.0,Furniture,Storage,27997.13,4.0,0.1,3429.58
ORD-002133,06-01-2019,08-01-2019,Second Class,CUST-00144,Ananya,Das,SMB,Tier 2,North,Rajasthan,787717.0,Furniture,Tables,17819.87,3.0,0.0,4137.74
ORD-002134,22-06-2022,26-06-2022,Same Day,CUST-00009,Ananya,Iyer,SMB,Village,East,Jharkhand,138064.0,Clothing,Kidswear,2636.0,2.0,0.3,425.16
ORD-002135,30-05-2020,04-06-2020,First Class,CUST-00409,Diya,Chatterjee,SMB,Tier 2,South,Karnataka,663316.0,Electronics,Mobiles,42317.45,3.0,0.5,2100.49
ORD-002136,27-04-2021,30-04-2021,Standard Class,CUST-00285,Arjun,Joshi,Corporate,Tier 1,South,Tamil Nadu,725652.0,Grocery,Household,1425.6,4.0,0.2,24.58
ORD-002137,20-06-2022,26-06-2022,Standard Class,CUST-00187,Isha,Joshi,Corporate,Village,East,Odisha,583697.0,Grocery,Staples,437.41,1.0,0.15,51.18
ORD-002138,23-01-2023,27-01-2023,Second Class,CUST-00259,Aarav,Singh,Consumer,Tier 2,West,Maharashtra,326948.0,Clothing,Womenswear,7878.64,5.0,0.0,390.67
ORD-002139,26-10-2022,01-11-2022,Same Day,CUST-00525,Ishaan,Reddy,Consumer,Tier 1,North,Haryana,424203.0,Clothing,Footwear,4869.39,3.0,0.0,1178.66
ORD-002140,28-12-2023,31-12-2023,Standard Class,CUST-00142,Isha,Reddy,SMB,Tier 1,South,Telangana,575687.0,Furniture,Tables,11125.47,4.0,0.0,1724.85
ORD-002141,21-04-2019,26-04-2019,Standard Class,CUST-00461,Isha,Reddy,SMB,Tier 1,West,Goa,,Clothing,Kidswear,2210.86,2.0,0.0,391.51
ORD-002142,20-05-2021,26-05-2021,First Class,CUST-00484,Krishna,Bose,SMB,Tier 2,West,Maharashtra,467666.0,Electronics,Laptops,46537.97,3.0,0.5,3206.53
ORD-002143,29-03-2019,05-04-2019,First Class,CUST-00492,Priya,Bose,SMB,Tier 1,West,Maharashtra,706778.0,Furniture,Chairs,23405.28,5.0,0.0,7449.79
ORD-002144,15-06-2021,22-06-2021,Second Class,CUST-00462,Myra,Chatterjee,SMB,Tier 1,West,Maharashtra,471200.0,Furniture,Storage,17576.62,5.0,0.1,2989.46
ORD-002145,22-02-2021,01-03-2021,First Class,CUST-00505,Vihaan,Verma,Corporate,Tier 1,North,Delhi,390610.0,Electronics,Mobiles,20524.58,2.0,0.0,6897.88
ORD-002146,16-09-2020,20-09-2020,Standard Class,CUST-00083,Aarav,Gupta,SMB,Tier 2,East,Jharkhand,337344.0,Electronics,Accessories,45456.5,3.0,0.3,3116.27
ORD-002147,18-08-2021,22-08-2021,Standard Class,CUST-00464,Aarav,Joshi,Corporate,Tier 1,East,Jharkhand,387949.0,Electronics,Laptops,84330.45,5.0,0.0,7528.34
ORD-002148,25-04-2022,27-04-2022,First Class,CUST-00298,Ishaan,Mukherjee,Consumer,Tier 2,South,Kerala,417896.0,Clothing,Womenswear,3551.62,4.0,0.0,438.39
ORD-002149,05-04-2020,12-04-2020,Standard Class,CUST-00230,Aadhya,Verma,SMB,Tier 1,North,Haryana,833937.0,Clothing,Kidswear,4994.88,3.0,0.2,760.57
ORD-002150,2019/08/13,19-08-2019,Standard Class,CUST-00384,Krishna,Gupta,SMB,Tier 2,East,Odisha,541362.0,Grocery,Household,1039.49,2.0,0.2,215.1
ORD-002151,23-01-2019,30-01-2019,Second Class,CUST-00421,Aadhya,Bose,SMB,Tier 2,North,Rajasthan,433894.0,Electronics,Cameras,29542.19,2.0,0.1,8486.82
ORD-002152,03-10-2023,06-10-2023,Second Class,CUST-00120,Arjun,Mukherjee,SMB,Village,West,Maharashtra,407998.0,Furniture,Tables,2365.76,1.0,0.15,641.71
ORD-002153,28-03-2021,03-04-2021,Second Class,CUST-00011,Myra,Iyer,Corporate,Tier 1,North,Uttar Pradesh,894424.0,Furniture,Tables,29627.96,5.0,0.15,4785.87
ORD-002154,30-04-2020,05-05-2020,Standard Class,CUST-00138,Priya,Iyer,Corporate,Tier 2,West,Maharashtra,324278.0,Clothing,Womenswear,3090.23,4.0,0.15,470.22
ORD-002155,29-09-2021,03-10-2021,Standard Class,CUST-00406,Ananya,Bose,SMB,Tier 2,North,Rajasthan,144527.0,Clothing,Womenswear,5661.98,5.0,0.2,-56.0
ORD-002156,06-07-2021,09-07-2021,Second Class,CUST-00486,Vihaan,Patel,SMB,Village,North,Uttar Pradesh,580201.0,Furniture,Tables,28580.92,4.0,0.0,6013.94
ORD-002157,18-05-2022,24-05-2022,Second Class,CUST-00375,Isha,Bose,SMB,Tier 2,South,Karnataka,212256.0,Clothing,Footwear,6809.32,3.0,0.15,1153.44
ORD-002158,20-01-2019,25-01-2019,First Class,CUST-00277,Saanvi,Bose,Consumer,Tier 1,North,Punjab,258127.0,Electronics,Accessories,56835.81,5.0,0.2,6943.69
ORD-002159,21-07-2023,24-07-2023,Standard Class,CUST-00172,Priya,Mukherjee,Corporate,Tier 2,West,Gujarat,251362.0,Electronics,Laptops,26873.66,2.0,0.0,4720.38
ORD-002160,17-06-2021,19-06-2021,Second Class,CUST-00553,Priya,Chatterjee,Corporate,Tier 1,West,Maharashtra,457308.0,Clothing,Menswear,1023.55,1.0,0.15,262.92
ORD-002161,02-05-2020,09-05-2020,Same Day,CUST-00084,Aditya,Verma,Consumer,Tier 1,South,Andhra Pradesh,667437.0,Furniture,Storage,17407.28,3.0,0.15,3311.45
ORD-002162,29-01-2022,31-01-2022,Standard Class,CUST-00576,Sai,Reddy,Corporate,Tier 2,East,Odisha,302571.0,Furniture,Furnishings,1886.74,1.0,0.3,72.81
ORD-002163,02-01-2019,05-01-2019,First Class,CUST-00046,Sai,Menon,SMB,Tier 1,West,Madhya Pradesh,521483.0,Furniture,Chairs,5196.52,1.0,0.2,806.38
ORD-002164,27-07-2023,29-07-2023,Second Class,CUST-00308,Kavya,Nair,Consumer,Tier 2,West,Goa,816570.0,Electronics,Laptops,39023.26,3.0,0.3,3579.31
ORD-002165,22-08-2021,27-08-2021,Same Day,CUST-00427,Saanvi,Mukherjee,SMB,Tier 1,East,Bihar,495933.0,Grocery,Snacks,1579.2,3.0,0.0,17.87
ORD-002166,07-06-2023,10-06-2023,First Class,CUST-00491,Arjun,Chatterjee,Consumer,Tier 2,South,Tamil Nadu,818629.0,Electronics,Accessories,75964.19,5.0,0.0,12297.19
ORD-002167,14-05-2022,16-05-2022,First Class,CUST-00021,Meera,Reddy,Consumer,Tier 1,South,Andhra Pradesh,876153.0,Electronics,Accessories,15323.44,1.0,0.0,2175.94
ORD-002168,15-05-2022,20-05-2022,Second Class,CUST-00383,Kavya,Das,SMB,Tier 1,West,Goa,181569.0,Electronics,Accessories,61952.89,4.0,0.15,16322.29
ORD-002169,30-01-2020,04-02-2020,Second Class,CUST-00279,Vihaan,Joshi,Consumer,Tier 2,South,Andhra Pradesh,647883.0,Clothing,Menswear,1775.53,3.0,0.3,362.67
ORD-002170,21-10-2019,24-10-2019,First Class,CUST-00125,Ishaan,Sharma,Corporate,Tier 2,North,Delhi,685412.0,Furniture,Furnishings,12561.45,2.0,0.1,1556.88
ORD-002171,12-05-2021,17-05-2021,Second Class,CUST-00111,Isha,Bose,Consumer,Tier 1,East,Jharkhand,350609.0,Electronics,Cameras,95863.68,4.0,0.0,19799.42
ORD-002172,12-05-2019,13-05-2019,First Class,CUST-00578,Priya,Nair,Corporate,Tier 1,West,Maharashtra,883322.0,Clothing,Kidswear,5511.29,4.0,0.1,1042.42
ORD-002173,09-07-2023,12-07-2023,Standard Class,CUST-00149,Kavya,Sharma,Corporate,Tier 1,West,Goa,524416.0,Furniture,Storage,6152.44,1.0,0.05,502.16
ORD-002174,14-03-2023,20-03-2023,Second Class,CUST-00405,Priya,Verma,SMB,Tier 2,West,Gujarat,562901.0,Clothing,Kidswear,4847.08,5.0,0.2,588.29
ORD-002175,2020/12/03,10-12-2020,Standard Class,CUST-00407,Myra,Singh,Corporate,Tier 1,South,Andhra Pradesh,705171.0,Furniture,Tables,7859.87,1.0,0.0,912.71
ORD-002176,01-10-2021,05-10-2021,Same Day,CUST-00570,Vivaan,Mukherjee,Corporate,Tier 2,South,Karnataka,364240.0,Clothing,Womenswear,2504.39,2.0,0.2,325.76
ORD-002177,08-09-2020,11-09-2020,Standard Class,CUST-00333,Aadhya,Mukherjee,Corporate,Village,North,Delhi,227007.0,Grocery,Staples,876.37,5.0,0.15,38.81
ORD-002178,21-01-2020,22-01-2020,Same Day,CUST-00277,Saanvi,Bose,Consumer,Tier 1,North,Punjab,677169.0,Electronics,Mobiles,75021.67,4.0,0.15,7399.62
ORD-002179,27-02-2022,04-03-2022,Second Class,CUST-00228,Vivaan,Chatterjee,Corporate,Tier 1,South,Karnataka,348763.0,Clothing,Kidswear,2399.89,3.0,0.05,177.15
ORD-002180,29-05-2021,04-06-2021,Second Class,CUST-00298,Ishaan,Mukherjee,Consumer,Tier 2,South,Kerala,401700.0,Grocery,Staples,297.13,1.0,0.1,76.9
ORD-002181,07-09-2019,10-09-2019,Same Day,CUST-00151,Ananya,Gupta,Corporate,Tier 2,West,Maharashtra,153015.0,Furniture,Tables,15152.93,5.0,0.1,2934.85
ORD-002182,13-07-2019,19-07-2019,Standard Class,CUST-00059,Ishaan,Iyer,SMB,Tier 1,North,Delhi,500618.0,Electronics,Mobiles,28019.86,2.0,0.2,7592.11
ORD-002183,17-11-2022,23-11-2022,Second Class,CUST-00443,Kavya,Chatterjee,Consumer,Tier 1,South,Karnataka,497045.0,Electronics,Cameras,65576.7,4.0,0.15,15643.37
ORD-002184,29-05-2021,30-05-2021,Second Class,CUST-00042,Kavya,Das,Corporate,Tier 1,West,Gujarat,506510.0,Grocery,Staples,1331.38,4.0,0.0,320.43
ORD-002185,03-02-2023,04-02-2023,Same Day,CUST-00020,Diya,Chatterjee,Consumer,Tier 1,East,West Bengal,803863.0,Grocery,Household,3044.27,5.0,0.3,140.31
ORD-002186,13-06-2019,17-06-2019,Second Class,CUST-00437,Myra,Gupta,SMB,Tier 1,South,Andhra Pradesh,682528.0,Furniture,Furnishings,14139.25,2.0,0.0,3250.34
ORD-002187,23-03-2021,26-03-2021,Standard Class,CUST-00319,Anika,Joshi,Consumer,Tier 1,West,Goa,617599.0,Electronics,Accessories,12800.25,1.0,0.3,1614.95
ORD-002188,29-10-2023,30-10-2023,First Class,CUST-00379,Diya,Chatterjee,SMB,Tier 1,South,Andhra Pradesh,845277.0,Clothing,Menswear,2571.8,2.0,0.5,254.1
ORD-002189,2020/12/23,24-12-2020,First Class,CUST-00026,Aadhya,Menon,Consumer,Tier 1,West,Goa,,Electronics,Accessories,27951.57,2.0,0.2,2560.8
ORD-002190,18-08-2021,22-08-2021,Second Class,CUST-00475,Sai,Sharma,Consumer,Tier 2,North,Uttar Pradesh,328733.0,Clothing,Footwear,1186.21,1.0,0.2,214.86
ORD-002191,27-10-2020,01-11-2020,Second Class,CUST-00363,Saanvi,Bose,Consumer,Village,South,Telangana,276650.0,Grocery,Staples,1692.32,4.0,0.2,291.64
ORD-002192,12-05-2022,17-05-2022,Second Class,CUST-00434,Anika,Das,Consumer,Tier 1,North,Rajasthan,207357.0,Furniture,Chairs,6827.53,1.0,0.2,881.29
ORD-002193,08-01-2020,15-01-2020,First Class,CUST-00359,Rohan,Rao,Corporate,Tier 2,North,Delhi,324753.0,Furniture,Furnishings,25602.9,4.0,0.05,1120.65
ORD-002194,13-02-2022,20-02-2022,Standard Class,CUST-00077,Vihaan,Nair,Corporate,Tier 1,North,Haryana,654646.0,Electronics,Mobiles,22940.87,1.0,0.2,1991.0
ORD-002195,13-07-2023,16-07-2023,Second Class,CUST-00350,Aarav,Das,SMB,Tier 1,West,Goa,744372.0,Clothing,Menswear,1182.98,1.0,0.1,-46.58
ORD-002196,28-01-2022,01-02-2022,Second Class,CUST-00463,Diya,Das,Corporate,Tier 1,West,Madhya Pradesh,357499.0,Furniture,Storage,11916.66,2.0,0.1,2962.32
ORD-002197,02-02-2022,03-02-2022,Second Class,CUST-00127,Ishaan,Iyer,SMB,Tier 1,East,West Bengal,132686.0,Electronics,Laptops,41429.93,3.0,0.05,7273.1
ORD-002198,29-08-2020,05-09-2020,Standard Class,CUST-00566,Rohan,Singh,SMB,Village,North,Punjab,415683.0,Clothing,Menswear,2809.32,2.0,0.3,642.19
ORD-002199,14-05-2019,20-05-2019,First Class,CUST-00143,Ananya,Rao,Corporate,Tier 2,South,Andhra Pradesh,678418.0,Electronics,Cameras,26587.98,2.0,0.2,3637.88
ORD-002200,28-06-2021,29-06-2021,First Class,CUST-00441,Ishaan,Mukherjee,Consumer,Tier 1,North,Punjab,191318.0,Clothing,Womenswear,8528.48,5.0,0.3,1189.68
ORD-002201,14-11-2022,17-11-2022,Same Day,CUST-00296,Aadhya,Menon,SMB,Tier 2,South,Telangana,119119.0,Grocery,Beverages,437.76,1.0,0.15,43.12
ORD-002202,09-05-2023,12-05-2023,Standard Class,CUST-00035,Reyansh,Rao,Consumer,Tier 1,East,West Bengal,724091.0,Electronics,Accessories,52735.82,3.0,0.0,9506.03
ORD-002203,29-06-2019,01-07-2019,First Class,CUST-00119,Isha,Joshi,SMB,Tier 1,North,Punjab,292827.0,Furniture,Furnishings,12862.85,4.0,0.15,2651.9
ORD-002204,03-05-2022,08-05-2022,First Class,CUST-00161,Aarav,Verma,Consumer,Tier 2,North,Rajasthan,198841.0,Grocery,Household,1292.1,3.0,0.2,278.27
ORD-002205,15-12-2021,18-12-2021,Standard Class,CUST-00274,Kavya,Sharma,SMB,Tier 2,South,Telangana,762046.0,Clothing,Kidswear,3217.22,3.0,0.2,-143.6
ORD-002206,27-08-2022,03-09-2022,Same Day,CUST-00457,Isha,Iyer,SMB,Tier 1,North,Punjab,,Clothing,Menswear,5921.96,5.0,0.1,1172.7
ORD-002207,2020/05/07,11-05-2020,Standard Class,CUST-00059,Ishaan,Iyer,SMB,Tier 1,North,Delhi,607231.0,Furniture,Storage,14386.28,2.0,0.0,1675.41
ORD-002208,13-11-2019,16-11-2019,First Class,CUST-00217,Aadhya,Nair,Consumer,Tier 2,West,Gujarat,104881.0,Grocery,Snacks,1712.99,4.0,0.15,287.63
ORD-002209,09-03-2023,11-03-2023,Second Class,CUST-00212,Reyansh,Reddy,Corporate,Tier 1,North,Delhi,364426.0,Grocery,Beverages,2061.2,4.0,0.0,197.54
ORD-002210,10-11-2020,17-11-2020,Second Class,CUST-00172,Priya,Mukherjee,Corporate,Tier 2,West,Gujarat,767615.0,Clothing,Kidswear,9912.86,5.0,0.1,1127.87
ORD-002211,28-01-2023,04-02-2023,Same Day,CUST-00055,Krishna,Reddy,Consumer,Tier 1,West,Madhya Pradesh,638189.0,Electronics,Accessories,15251.7,2.0,0.2,2066.13
ORD-002212,29-10-2019,05-11-2019,First Class,CUST-00509,Aadhya,Gupta,Consumer,Tier 2,South,Karnataka,791375.0,Electronics,Cameras,61936.11,5.0,0.3,1828.67
ORD-002213,12-06-2023,15-06-2023,Second Class,CUST-00133,Arjun,Bose,Corporate,Tier 2,South,Telangana,198190.0,Furniture,Chairs,28635.39,5.0,0.15,6123.34
ORD-002214,21-06-2023,24-06-2023,First Class,CUST-00463,Diya,Das,Corporate,Tier 1,West,Madhya Pradesh,606280.0,Grocery,Beverages,1580.75,5.0,0.5,204.99
ORD-002215,12-02-2023,15-02-2023,Second Class,CUST-00189,Aadhya,Das,Corporate,Village,South,Karnataka,609962.0,Electronics,Mobiles,61588.82,4.0,0.1,13227.38
ORD-002216,17-02-2019,23-02-2019,Second Class,CUST-00440,Rohan,Das,SMB,Tier 1,North,Rajasthan,431631.0,Grocery,Household,80.95,1.0,0.3,5.92
ORD-002217,04-08-2022,06-08-2022,Second Class,CUST-00332,Aarav,Mukherjee,SMB,Tier 2,North,Delhi,798161.0,Electronics,Cameras,52068.62,2.0,0.1,16438.06
ORD-002218,31-03-2023,01-04-2023,Same Day,CUST-00409,Diya,Chatterjee,SMB,Tier 2,South,Karnataka,,Grocery,Staples,875.63,3.0,0.15,207.86
ORD-002219,15-08-2021,16-08-2021,Standard Class,CUST-00050,Sai,Joshi,Consumer,Tier 1,West,Madhya Pradesh,695674.0,Grocery,Household,543.23,1.0,0.0,16.5
ORD-002220,01-06-2020,03-06-2020,Standard Class,CUST-00333,Aadhya,Mukherjee,Corporate,Village,North,Delhi,607300.0,Furniture,Furnishings,7100.04,1.0,0.0,1115.53
ORD-002221,23-09-2020,26-09-2020,Second Class,CUST-00599,Sai,Reddy,Consumer,Tier 1,West,Gujarat,412946.0,Grocery,Beverages,383.31,1.0,0.05,66.03
ORD-002222,22-09-2021,23-09-2021,First Class,CUST-00582,Reyansh,Chatterjee,Consumer,Village,North,Uttar Pradesh,267974.0,Electronics,Laptops,49499.43,3.0,0.0,6765.92
ORD-002223,15-01-2020,22-01-2020,Standard Class,CUST-00153,Myra,Gupta,SMB,Tier 1,East,Odisha,481664.0,Clothing,Menswear,2362.7,3.0,0.15,241.31
ORD-002224,16-03-2019,17-03-2019,Same Day,CUST-00077,Vihaan,Nair,Corporate,Tier 1,North,Haryana,592899.0,Grocery,Beverages,385.67,1.0,0.15,62.27
ORD-002225,02-08-2023,05-08-2023,Standard Class,CUST-00336,Aadhya,Nair,SMB,Tier 2,North,Haryana,322720.0,Electronics,Cameras,51701.3,4.0,0.05,13731.41
ORD-002226,09-09-2021,10-09-2021,Same Day,CUST-00035,Reyansh,Rao,Consumer,Tier 1,East,West Bengal,641054.0,Clothing,Kidswear,673.3,1.0,0.2,102.45
ORD-002227,13-06-2022,16-06-2022,Same Day,CUST-00461,Isha,Reddy,SMB,Tier 1,West,Goa,108937.0,Electronics,Mobiles,19493.33,1.0,0.0,5630.29
ORD-002228,17-03-2021,20-03-2021,First Class,CUST-00380,Anika,Mukherjee,Corporate,Tier 1,North,Punjab,662630.0,Electronics,Laptops,57097.61,5.0,0.5,6195.07
ORD-002229,20-03-2019,21-03-2019,Second Class,CUST-00126,Aditya,Das,SMB,Village,East,Bihar,463178.0,Grocery,Staples,573.26,1.0,0.05,132.91
ORD-002230,14-12-2023,19-12-2023,Standard Class,CUST-00324,Meera,Sharma,Corporate,Tier 2,North,Delhi,654508.0,Furniture,Tables,22500.35,3.0,0.2,2403.46
ORD-002231,11-02-2021,18-02-2021,Second Class,CUST-00316,Reyansh,Iyer,SMB,Tier 2,North,Delhi,215497.0,Furniture,Storage,35346.76,5.0,0.2,4977.48
ORD-002232,19-01-2022,22-01-2022,Standard Class,CUST-00165,Isha,Mukherjee,Corporate,Tier 2,East,Odisha,487481.0,Electronics,Accessories,103274.33,4.0,0.1,13875.9
ORD-002233,09-12-2020,11-12-2020,Standard Class,CUST-00465,Aditya,Gupta,Corporate,Tier 1,East,West Bengal,776957.0,Clothing,Kidswear,5409.17,4.0,0.0,888.33
ORD-002234,30-09-2023,04-10-2023,Standard Class,CUST-00236,Diya,Gupta,Corporate,Tier 1,West,Madhya Pradesh,587255.0,Grocery,Staples,3210.17,5.0,0.0,263.85
ORD-002235,13-08-2019,15-08-2019,First Class,CUST-00003,Aadhya,Chatterjee,Corporate,Tier 1,North,Rajasthan,180653.0,Electronics,Accessories,10905.63,1.0,0.2,1840.51
ORD-002236,25-04-2019,26-04-2019,Second Class,CUST-00553,Priya,Chatterjee,Corporate,Tier 1,West,Maharashtra,862000.0,Grocery,Staples,727.22,2.0,0.05,61.11
ORD-002237,18-10-2020,22-10-2020,Standard Class,CUST-00232,Vihaan,Verma,SMB,Tier 1,South,Karnataka,598970.0,Electronics,Cameras,36027.38,2.0,0.3,6860.91
ORD-002238,28-12-2019,31-12-2019,Same Day,CUST-00095,Vivaan,Nair,Consumer,Tier 2,East,West Bengal,855043.0,Furniture,Chairs,23676.21,5.0,0.1,2872.46
ORD-002239,18-11-2020,24-11-2020,Standard Class,CUST-00539,Isha,Chatterjee,SMB,Tier 1,South,Telangana,796424.0,Clothing,Womenswear,8818.74,5.0,0.05,1470.65
ORD-002240,10-11-2019,11-11-2019,Second Class,CUST-00150,Anika,Menon,Consumer,Tier 1,North,Uttar Pradesh,516535.0,Electronics,Cameras,100084.55,5.0,0.0,25789.82
ORD-002241,29-05-2020,04-06-2020,Standard Class,CUST-00286,Priya,Das,SMB,Tier 1,South,Tamil Nadu,264551.0,Grocery,Household,1429.05,3.0,0.3,30.71
ORD-002242,24-05-2021,31-05-2021,Second Class,CUST-00068,Diya,Chatterjee,SMB,Tier 2,South,Telangana,883686.0,Clothing,Menswear,5282.28,4.0,0.0,1166.68
ORD-002243,11-01-2019,17-01-2019,Second Class,CUST-00314,Diya,Nair,Consumer,Village,East,Jharkhand,719876.0,Clothing,Menswear,3374.95,2.0,0.0,445.74
ORD-002244,22-07-2022,26-07-2022,Second Class,CUST-00293,Sai,Bose,Corporate,Tier 1,East,Jharkhand,696670.0,Electronics,Accessories,31048.61,3.0,0.0,5595.43
ORD-002245,10-10-2021,14-10-2021,Second Class,CUST-00157,Saanvi,Gupta,Consumer,Tier 1,North,Rajasthan,883867.0,Clothing,Menswear,2175.74,2.0,0.15,270.23
ORD-002246,17-05-2020,24-05-2020,,CUST-00229,Isha,Menon,SMB,Tier 1,East,Odisha,665344.0,Furniture,Storage,23246.65,4.0,0.1,3633.31
ORD-002247,15-10-2023,16-10-2023,Standard Class,CUST-00352,Rohan,Singh,Consumer,Tier 2,South,Tamil Nadu,741216.0,Clothing,Womenswear,2575.48,2.0,0.0,256.8
ORD-002248,04-07-2021,06-07-2021,First Class,CUST-00083,Aarav,Gupta,SMB,Tier 2,East,Jharkhand,114548.0,Grocery,Beverages,1396.4,3.0,0.5,167.07
ORD-002249,02-08-2020,09-08-2020,,CUST-00043,Ananya,Singh,SMB,Tier 2,South,Tamil Nadu,401267.0,Electronics,Laptops,35067.31,2.0,0.3,2449.32
